gender_label,unit_price,source
Men,13.29,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,8.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,28.0,D1_ProductLabel
Women,23.76,D1_ProductLabel
Women,23.76,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,15.39,D1_ProductLabel
Women,18.99,D1_ProductLabel
Men,18.99,D1_ProductLabel
Women,9.6,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,13.2,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,37.49,D1_ProductLabel
Men,18.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,18.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,13.2,D1_ProductLabel
Women,15.19,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,15.39,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,10.63,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,37.2,D1_ProductLabel
Men,28.0,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,18.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Women,9.6,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,26.0,D1_ProductLabel
Men,30.0,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,6.0,D1_ProductLabel
Women,6.0,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,12.0,D1_ProductLabel
Women,11.0,D1_ProductLabel
Women,9.49,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,31.35,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,31.35,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,4.8,D1_ProductLabel
Women,4.08,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,39.19,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,28.0,D1_ProductLabel
Women,7.6,D1_ProductLabel
Women,42.0,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,18.99,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,15.99,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,9.49,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,37.2,D1_ProductLabel
Men,46.5,D1_ProductLabel
Men,19.99,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,9.49,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,44.0,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,6.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,8.8,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,13.92,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,12.31,D1_ProductLabel
Men,44.79,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,37.49,D1_ProductLabel
Women,18.99,D1_ProductLabel
Women,13.59,D1_ProductLabel
Men,48.0,D1_ProductLabel
Women,16.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,5.7,D1_ProductLabel
Women,16.99,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,28.0,D1_ProductLabel
Men,31.35,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,44.0,D1_ProductLabel
Men,8.0,D1_ProductLabel
Women,15.19,D1_ProductLabel
Women,67.19,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,9.6,D1_ProductLabel
Men,19.99,D1_ProductLabel
Men,6.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.08,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,16.5,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,31.35,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,34.99,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,19.99,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,41.99,D1_ProductLabel
Women,59.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,37.2,D1_ProductLabel
Women,37.2,D1_ProductLabel
Women,37.2,D1_ProductLabel
Women,26.0,D1_ProductLabel
Women,26.0,D1_ProductLabel
Men,13.29,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,8.49,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,28.0,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,30.0,D1_ProductLabel
Men,44.0,D1_ProductLabel
Men,8.8,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,18.99,D1_ProductLabel
Women,5.7,D1_ProductLabel
Men,48.0,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,16.5,D1_ProductLabel
Men,4.8,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,41.99,D1_ProductLabel
Men,9.99,D1_ProductLabel
Women,37.49,D1_ProductLabel
Men,8.0,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,23.76,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,55.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.1,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.29,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,13.29,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,8.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,28.0,D1_ProductLabel
Women,42.0,D1_ProductLabel
Men,37.2,D1_ProductLabel
Men,44.0,D1_ProductLabel
Women,37.2,D1_ProductLabel
Women,41.99,D1_ProductLabel
Men,15.19,D1_ProductLabel
Women,26.0,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,59.99,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,29.11,D1_ProductLabel
Women,44.79,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,30.0,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,41.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,39.19,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,18.99,D1_ProductLabel
Men,60.0,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.08,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,29.11,D1_ProductLabel
Women,9.6,D1_ProductLabel
Women,13.92,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,5.7,D1_ProductLabel
Women,8.49,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,26.0,D1_ProductLabel
Women,44.0,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,30.0,D1_ProductLabel
Women,44.79,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,8.4,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,36.39,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,4.8,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,7.6,D1_ProductLabel
Women,23.76,D1_ProductLabel
Women,4.08,D1_ProductLabel
Men,44.79,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,9.49,D1_ProductLabel
Women,12.0,D1_ProductLabel
Women,18.99,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,13.2,D1_ProductLabel
Men,55.99,D1_ProductLabel
Women,37.2,D1_ProductLabel
Women,67.19,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,9.99,D1_ProductLabel
Women,16.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,8.8,D1_ProductLabel
Women,42.0,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,8.0,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,6.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,39.19,D1_ProductLabel
Women,16.99,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,12.0,D1_ProductLabel
Women,9.49,D1_ProductLabel
Women,5.7,D1_ProductLabel
Men,16.5,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,8.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,30.0,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,18.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,55.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,8.8,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,15.19,D1_ProductLabel
Women,15.19,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,5.7,D1_ProductLabel
Women,17.4,D1_ProductLabel
Women,17.4,D1_ProductLabel
Women,17.4,D1_ProductLabel
Women,17.4,D1_ProductLabel
Men,37.2,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,22.8,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,30.0,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,29.11,D1_ProductLabel
Men,29.11,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,15.99,D1_ProductLabel
Women,15.19,D1_ProductLabel
Women,41.99,D1_ProductLabel
Men,8.8,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.08,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,10.63,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,34.99,D1_ProductLabel
Men,33.0,D1_ProductLabel
Men,55.99,D1_ProductLabel
Men,55.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,15.19,D1_ProductLabel
Women,15.19,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,5.7,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,9.49,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,42.0,D1_ProductLabel
Women,23.76,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,18.99,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,8.0,D1_ProductLabel
Women,13.59,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,8.8,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,46.5,D1_ProductLabel
Men,33.0,D1_ProductLabel
Women,41.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,39.19,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,26.4,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,29.11,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,13.29,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,16.99,D1_ProductLabel
Women,16.99,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,30.0,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,41.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,11.89,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,31.35,D1_ProductLabel
Women,52.5,D1_ProductLabel
Men,39.19,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,59.99,D1_ProductLabel
Men,39.19,D1_ProductLabel
Women,18.99,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,19.99,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,8.0,D1_ProductLabel
Women,13.92,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,37.49,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,7.6,D1_ProductLabel
Women,26.0,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,15.99,D1_ProductLabel
Women,15.19,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,44.79,D1_ProductLabel
Men,30.0,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,9.6,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,44.0,D1_ProductLabel
Men,79.19,D1_ProductLabel
Women,41.99,D1_ProductLabel
Women,42.0,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,26.4,D1_ProductLabel
Women,7.6,D1_ProductLabel
Women,67.19,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.08,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,7.6,D1_ProductLabel
Women,6.8,D1_ProductLabel
Women,23.76,D1_ProductLabel
Men,19.99,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,13.2,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,30.0,D1_ProductLabel
Men,15.99,D1_ProductLabel
Women,15.19,D1_ProductLabel
Men,13.29,D1_ProductLabel
Women,9.49,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,30.0,D1_ProductLabel
Women,7.6,D1_ProductLabel
Women,7.6,D1_ProductLabel
Women,26.0,D1_ProductLabel
Women,41.99,D1_ProductLabel
Men,31.35,D1_ProductLabel
Women,5.1,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,9.6,D1_ProductLabel
Women,15.19,D1_ProductLabel
Women,6.8,D1_ProductLabel
Women,41.99,D1_ProductLabel
Women,44.0,D1_ProductLabel
Women,18.99,D1_ProductLabel
Men,44.0,D1_ProductLabel
Men,44.79,D1_ProductLabel
Women,42.0,D1_ProductLabel
Men,16.99,D1_ProductLabel
Women,16.99,D1_ProductLabel
Men,4.8,D1_ProductLabel
Women,42.0,D1_ProductLabel
Men,31.35,D1_ProductLabel
Men,31.35,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,4.8,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,46.5,D1_ProductLabel
Men,12.31,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,13.2,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,6.8,D1_ProductLabel
Men,13.29,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,13.2,D1_ProductLabel
Women,26.0,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,19.99,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,34.99,D1_ProductLabel
Men,55.0,D1_ProductLabel
Men,18.99,D1_ProductLabel
Men,10.63,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,6.8,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,22.0,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Men,8.8,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,44.0,D1_ProductLabel
Men,31.35,D1_ProductLabel
Men,12.31,D1_ProductLabel
Men,13.2,D1_ProductLabel
Men,8.8,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,19.99,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,6.0,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,6.0,D1_ProductLabel
Women,6.0,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,31.35,D1_ProductLabel
Women,26.0,D1_ProductLabel
Men,44.79,D1_ProductLabel
Women,22.0,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,13.59,D1_ProductLabel
Women,22.8,D1_ProductLabel
Men,31.35,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,15.99,D1_ProductLabel
Women,6.8,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,55.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,16.5,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,6.0,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,11.0,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,7.6,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,31.35,D1_ProductLabel
Men,13.2,D1_ProductLabel
Men,8.8,D1_ProductLabel
Men,15.39,D1_ProductLabel
Men,15.39,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,4.8,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,55.0,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,4.8,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,4.8,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,15.19,D1_ProductLabel
Men,13.2,D1_ProductLabel
Men,9.49,D1_ProductLabel
Women,4.08,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,15.19,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,4.8,D1_ProductLabel
Men,31.35,D1_ProductLabel
Women,41.99,D1_ProductLabel
Women,44.0,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,8.8,D1_ProductLabel
Women,13.59,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,9.99,D1_ProductLabel
Men,9.99,D1_ProductLabel
Women,7.6,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Men,13.59,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,12.0,D1_ProductLabel
Women,4.56,D1_ProductLabel
Women,4.8,D1_ProductLabel
Women,9.6,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,4.56,D1_ProductLabel
Men,8.0,D1_ProductLabel
Men,15.99,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,5.7,D1_ProductLabel
Women,6.0,D1_ProductLabel
Women,6.0,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,15.19,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,5.7,D1_ProductLabel
Men,5.7,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.1,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,6.0,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,5.7,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,16.99,D1_ProductLabel
Men,9.99,D1_ProductLabel
Women,5.7,D1_ProductLabel
Women,8.49,D1_ProductLabel
Women,9.49,D1_ProductLabel
Men,59.99,D1_ProductLabel
Women,15.19,D1_ProductLabel
Women,15.19,D1_ProductLabel
Men,15.99,D1_ProductLabel
Women,28.5,D1_ProductLabel
Women,4.56,D1_ProductLabel
Men,44.0,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,9.49,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,6.0,D1_ProductLabel
Men,11.0,D1_ProductLabel
Men,11.0,D1_ProductLabel
Men,11.0,D1_ProductLabel
